drug1;object;drug2;precipitant;certainty;contraindication;dateAnnotated;ddiPkEffect;ddiPkMechanism;effectConcept;homepage;label;numericVal;objectUri;pathway;precaution;precipUri;severity;uri;whoAnnotated;source;ddiType;evidence;evidenceSource;evidenceStatement;researchStatementLabel;researchStatement
http://bio2rdf.org/drugbank:DB00418;Secobarbital;http://bio2rdf.org/drugbank:DB00755;Tretinoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06210;Eltrombopag;http://bio2rdf.org/drugbank:DB00744;Zileuton;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06402;Telavancin;http://bio2rdf.org/drugbank:DB06697;Artemether;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01135;Doxacurium_chloride;http://bio2rdf.org/drugbank:DB00798;Gentamicin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01356;Lithium;http://bio2rdf.org/drugbank:DB00178;Ramipril;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00926;Etretinate;http://bio2rdf.org/drugbank:DB01301;Rolitetracycline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00595;Oxytetracycline;http://bio2rdf.org/drugbank:DB00485;Dicloxacillin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00608;Chloroquine;http://bio2rdf.org/drugbank:DB00706;Tamsulosin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00684;Tobramycin;http://bio2rdf.org/drugbank:DB00275;Olmesartan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00477;Chlorpromazine;http://bio2rdf.org/drugbank:DB00397;Phenylpropanolamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00572;Atropine;http://bio2rdf.org/drugbank:DB00662;Trimethobenzamide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01114;Chlorphenamine;http://bio2rdf.org/drugbank:DB00976;Telithromycin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01320;Fosphenytoin;http://bio2rdf.org/drugbank:DB00401;Nisoldipine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01012;Cinacalcet;http://bio2rdf.org/drugbank:DB01624;Zuclopenthixol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00492;Fosinopril;http://bio2rdf.org/drugbank:DB01395;Drospirenone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00540;Nortriptyline;http://bio2rdf.org/drugbank:DB00315;Zolmitriptan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01167;Itraconazole;http://bio2rdf.org/drugbank:DB08820;Ivacaftor;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01247;Isocarboxazid;http://bio2rdf.org/drugbank:DB00484;Brimonidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00496;Darifenacin;http://bio2rdf.org/drugbank:DB00706;Tamsulosin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01597;Cilastatin;http://bio2rdf.org/drugbank:DB00091;Cyclosporine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB05521;Telaprevir;http://bio2rdf.org/drugbank:DB08901;Ponatinib;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01223;Aminophylline;http://bio2rdf.org/drugbank:DB00501;Cimetidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00557;Hydroxyzine;http://bio2rdf.org/drugbank:DB00662;Trimethobenzamide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00559;Bosentan;http://bio2rdf.org/drugbank:DB06287;Temsirolimus;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01418;Acenocoumarol;http://bio2rdf.org/drugbank:DB00241;Butalbital;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01599;Probucol;http://bio2rdf.org/drugbank:DB01623;Thiothixene;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01211;Clarithromycin;http://bio2rdf.org/drugbank:DB00495;Zidovudine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01395;Drospirenone;http://bio2rdf.org/drugbank:DB00374;Treprostinil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00540;Nortriptyline;http://bio2rdf.org/drugbank:DB00841;Dobutamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00540;Nortriptyline;http://bio2rdf.org/drugbank:DB00472;Fluoxetine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00540;Nortriptyline;http://bio2rdf.org/drugbank:DB00989;Rivastigmine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00427;Triprolidine;http://bio2rdf.org/drugbank:DB01579;Phendimetrazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00932;Tipranavir;http://bio2rdf.org/drugbank:DB00401;Nisoldipine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01432;Cholestyramine;http://bio2rdf.org/drugbank:DB01125;Anisindione;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00864;Tacrolimus;http://bio2rdf.org/drugbank:DB01233;Metoclopramide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00443;Betamethasone;http://bio2rdf.org/drugbank:DB00252;Phenytoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00501;Cimetidine;http://bio2rdf.org/drugbank:DB01303;Oxtriphylline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00211;Midodrine;http://bio2rdf.org/drugbank:DB01366;Procaterol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00254;Doxycycline;http://bio2rdf.org/drugbank:DB01320;Fosphenytoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00266;Dicoumarol;http://bio2rdf.org/drugbank:DB00437;Allopurinol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01369;Quinupristin;http://bio2rdf.org/drugbank:DB00444;Teniposide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00880;Chlorothiazide;http://bio2rdf.org/drugbank:DB00390;Digoxin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00906;Tiagabine;http://bio2rdf.org/drugbank:DB01319;Fosamprenavir;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00673;Aprepitant;http://bio2rdf.org/drugbank:DB00683;Midazolam;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00270;Isradipine;http://bio2rdf.org/drugbank:DB01623;Thiothixene;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00367;Levonorgestrel;http://bio2rdf.org/drugbank:DB00755;Tretinoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01579;Phendimetrazine;http://bio2rdf.org/drugbank:DB00519;Trandolapril;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00623;Fluphenazine;http://bio2rdf.org/drugbank:DB00574;Fenfluramine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00427;Triprolidine;http://bio2rdf.org/drugbank:DB06283;Ziconotide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB08895;Tofacitinib;http://bio2rdf.org/drugbank:DB00834;Mifepristone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01253;Ergonovine;http://bio2rdf.org/drugbank:DB01203;Nadolol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01278;Pramlintide;http://bio2rdf.org/drugbank:DB01409;Tiotropium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01297;Practolol;http://bio2rdf.org/drugbank:DB00236;Pipobroman;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00560;Tigecycline;http://bio2rdf.org/drugbank:DB00755;Tretinoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00374;Treprostinil;http://bio2rdf.org/drugbank:DB00484;Brimonidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01151;Desipramine;http://bio2rdf.org/drugbank:DB01171;Moclobemide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01370;Aluminium;http://bio2rdf.org/drugbank:DB01044;Gatifloxacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01009;Ketoprofen;http://bio2rdf.org/drugbank:DB00966;Telmisartan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01016;Glyburide;http://bio2rdf.org/drugbank:DB00052;Somatropin_recombinant;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00601;Linezolid;http://bio2rdf.org/drugbank:DB01365;Mephentermine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00321;Amitriptyline;http://bio2rdf.org/drugbank:DB01346;Quinidine_barbiturate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00361;Vinorelbine;http://bio2rdf.org/drugbank:DB00908;Quinidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB04844;Tetrabenazine;http://bio2rdf.org/drugbank:DB00908;Quinidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06697;Artemether;http://bio2rdf.org/drugbank:DB01035;Procainamide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01320;Fosphenytoin;http://bio2rdf.org/drugbank:DB01223;Aminophylline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01355;Hexobarbital;http://bio2rdf.org/drugbank:DB00977;Ethinyl_Estradiol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00903;Ethacrynic_acid;http://bio2rdf.org/drugbank:DB00390;Digoxin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00953;Rizatriptan;http://bio2rdf.org/drugbank:DB00320;Dihydroergotamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00353;Methylergometrine;http://bio2rdf.org/drugbank:DB00752;Tranylcypromine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01012;Cinacalcet;http://bio2rdf.org/drugbank:DB08920;Zuclopenthixol_decanoate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01045;Rifampicin;http://bio2rdf.org/drugbank:DB08820;Ivacaftor;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00582;Voriconazole;http://bio2rdf.org/drugbank:DB00808;Indapamide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00635;Prednisone;http://bio2rdf.org/drugbank:DB01341;Dihydroquinidine_barbiturate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00542;Benazepril;http://bio2rdf.org/drugbank:DB01356;Lithium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00299;Penciclovir;http://bio2rdf.org/drugbank:DB01575;Kaolin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01418;Acenocoumarol;http://bio2rdf.org/drugbank:DB01174;Phenobarbital;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB08820;Ivacaftor;http://bio2rdf.org/drugbank:DB01026;Ketoconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00594;Amiloride;http://bio2rdf.org/drugbank:DB00881;Quinapril;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00489;Sotalol;http://bio2rdf.org/drugbank:DB02546;Vorinostat;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01110;Miconazole;http://bio2rdf.org/drugbank:DB06210;Eltrombopag;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00999;Hydrochlorothiazide;http://bio2rdf.org/drugbank:DB00390;Digoxin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00637;Astemizole;http://bio2rdf.org/drugbank:DB01208;Sparfloxacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00865;Benzphetamine;http://bio2rdf.org/drugbank:DB00933;Mesoridazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00252;Phenytoin;http://bio2rdf.org/drugbank:DB00351;Megestrol_acetate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00382;Tacrine;http://bio2rdf.org/drugbank:DB00986;Glycopyrrolate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01401;Trisalicylate-choline;http://bio2rdf.org/drugbank:DB01032;Probenecid;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01039;Fenofibrate;http://bio2rdf.org/drugbank:DB01076;Atorvastatin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00280;Disopyramide;http://bio2rdf.org/drugbank:DB01203;Nadolol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00358;Mefloquine;http://bio2rdf.org/drugbank:DB00582;Voriconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00384;Triamterene;http://bio2rdf.org/drugbank:DB00876;Eprosartan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00871;Terbutaline;http://bio2rdf.org/drugbank:DB00601;Linezolid;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB08920;Zuclopenthixol_decanoate;http://bio2rdf.org/drugbank:DB00218;Moxifloxacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB05294;Vandetanib;http://bio2rdf.org/drugbank:DB06414;Etravirine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01072;Atazanavir;http://bio2rdf.org/drugbank:DB00203;Sildenafil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01105;Sibutramine;http://bio2rdf.org/drugbank:DB01247;Isocarboxazid;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00246;Ziprasidone;http://bio2rdf.org/drugbank:DB00908;Quinidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00257;Clotrimazole;http://bio2rdf.org/drugbank:DB06212;Tolvaptan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00338;Omeprazole;http://bio2rdf.org/drugbank:DB00754;Ethotoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00344;Protriptyline;http://bio2rdf.org/drugbank:DB01247;Isocarboxazid;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00388;Phenylephrine;http://bio2rdf.org/drugbank:DB00321;Amitriptyline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01295;Bevantolol;http://bio2rdf.org/drugbank:DB00871;Terbutaline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01016;Glyburide;http://bio2rdf.org/drugbank:DB00264;Metoprolol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00488;Altretamine;http://bio2rdf.org/drugbank:DB00780;Phenelzine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00508;Triflupromazine;http://bio2rdf.org/drugbank:DB00365;Grepafloxacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00344;Protriptyline;http://bio2rdf.org/drugbank:DB00668;Epinephrine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01078;Deslanoside;http://bio2rdf.org/drugbank:DB00695;Furosemide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01125;Anisindione;http://bio2rdf.org/drugbank:DB00624;Testosterone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01151;Desipramine;http://bio2rdf.org/drugbank:DB01346;Quinidine_barbiturate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01247;Isocarboxazid;http://bio2rdf.org/drugbank:DB01393;Bezafibrate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00433;Prochlorperazine;http://bio2rdf.org/drugbank:DB00182;Amphetamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00474;Methohexital;http://bio2rdf.org/drugbank:DB00687;Fludrocortisone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00321;Amitriptyline;http://bio2rdf.org/drugbank:DB08919;Zuclopenthixol_acetate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00091;Cyclosporine;http://bio2rdf.org/drugbank:DB00977;Ethinyl_Estradiol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00254;Doxycycline;http://bio2rdf.org/drugbank:DB00926;Etretinate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01551;Dihydrocodeine;http://bio2rdf.org/drugbank:DB00413;Pramipexole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01586;Ursodeoxycholic_acid;http://bio2rdf.org/drugbank:DB01039;Fenofibrate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01098;Rosuvastatin;http://bio2rdf.org/drugbank:DB01039;Fenofibrate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01193;Acebutolol;http://bio2rdf.org/drugbank:DB00938;Salmeterol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00052;Somatropin_recombinant;http://bio2rdf.org/drugbank:DB00331;Metformin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00315;Zolmitriptan;http://bio2rdf.org/drugbank:DB00285;Venlafaxine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06207;Silodosin;http://bio2rdf.org/drugbank:DB00862;Vardenafil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01142;Doxepin;http://bio2rdf.org/drugbank:DB00871;Terbutaline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01339;Vecuronium;http://bio2rdf.org/drugbank:DB01033;Mercaptopurine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01356;Lithium;http://bio2rdf.org/drugbank:DB00176;Fluvoxamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00582;Voriconazole;http://bio2rdf.org/drugbank:DB00586;Diclofenac;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00682;Warfarin;http://bio2rdf.org/drugbank:DB00559;Bosentan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00834;Mifepristone;http://bio2rdf.org/drugbank:DB06414;Etravirine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00472;Fluoxetine;http://bio2rdf.org/drugbank:DB00579;Mazindol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00530;Erlotinib;http://bio2rdf.org/drugbank:DB01361;Troleandomycin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
